date,ticker,adj close,close,high,low,open,volume,momentum_1m,momentum_3m,momentum_6m,momentum_12m,dollar_vol,adv_3m,fwd_ret_1m,score,side
2024-12-31,REG,,71.00334930419922,71.26265764830134,70.21581076070397,71.17622397605776,1020300.0,0.8150371201248902,0.31542093623302997,0.5977580015187937,-0.01275264526957845,72444717.29507446,73715078.18861462,,0.011724813,SHORT
2024-12-31,WAT,,370.9800109863281,375.9400024414063,369.760009765625,370.4500122070313,180100.0,0.4495608939602388,0.32354749847265235,1.0043794859208919,-0.07688009997890205,66813499.978637695,178392702.4761866,,0.011724813,SHORT
2024-12-31,BR,,222.5684051513672,223.5922144615373,221.63320541191064,222.0860470339315,316100.0,0.40549813634236714,0.4656314229054564,0.3005139329458106,-0.10666981643789056,70353872.86834717,102599512.04773432,,0.011724813,SHORT
2024-12-31,EQR,,68.94731903076172,69.1394769597631,68.12102674141657,69.1010439078918,1684500.0,0.0011655867825378346,-0.09470752103551106,-0.09882283768503936,0.15852095526790472,116141758.90731812,101632427.99990214,,0.01169728,SHORT
2024-12-31,NWSA,,27.34451103210449,27.58280718936217,27.28493557243294,27.4338704339928,1623000.0,0.03692173690285281,0.37245960349956975,-0.37587276751663234,-0.06669393379483446,44380141.40510558,65773074.48913938,,0.011692899,SHORT
2024-12-31,ECL,,231.93426513671875,233.7456195989146,230.76627151856653,232.7063223150605,882300.0,0.13318446670466316,-0.38699601199089834,-0.38188072317057986,0.11447283482373947,204635602.13012695,248166781.75729418,,0.011614437,SHORT
2024-12-31,MHK,,119.12999725341795,119.4000015258789,117.83999633789062,118.95999908447266,389800.0,-1.2385948338573558,-1.5610173224680273,-0.015552811608483472,-0.006808536155238324,46436872.92938232,103439195.78399658,,0.011539645,SHORT
2024-12-31,TDG,,1185.746826171875,1206.2378651228075,1180.7784016889143,1199.8284833231337,256600.0,1.1989212402023608,-0.3530439295877285,-0.1651785033945662,0.4900989345781583,304262635.5957031,325466408.68927485,,0.011531866,SHORT
2024-12-31,VLTO,,101.51622772216795,102.21393832771092,101.00690072913184,101.84514811030712,644000.0,0.1018651518420394,-0.38651230408300796,-0.007500196869251153,0.2591666141260701,65376450.653076164,140364084.07262167,,0.011453265,SHORT
2024-12-31,KMB,,125.88605499267578,126.41442585628334,125.00224130202544,125.99172916539727,942300.0,0.20247897275662124,-0.3753849312294149,-0.532689507282128,-0.10278595869117682,118622429.61959839,274188857.0349073,,0.011450441,SHORT
2024-12-31,ROST,,149.60987854003906,151.03407755022823,148.96700296640444,150.7769212842423,1692800.0,0.6844567886491859,0.24441180074299487,-0.1389977265687451,-0.14323242908473635,253259602.39257812,382570131.61335295,,0.0113884425,SHORT
2024-12-31,NOC,,461.2800903320313,462.4890772940397,457.368010820711,458.5573499447849,439900.0,0.420671072229487,-0.779649614572524,-0.00639530411729403,-0.3880857974425893,202917111.73706058,349746793.0416531,,0.0112703545,SHORT
2024-12-31,HRL,,30.102237701416016,30.14062022037695,29.75678587943505,29.948702134772745,1529000.0,0.4977087139153778,0.09218117025377438,-0.1700637281109606,-0.40892830289981735,46026321.44546509,69354694.00603582,,0.011267223,SHORT
2024-12-31,FIS,,78.97521209716797,79.42499703345224,78.57432655812627,79.09254827096329,1975900.0,0.23682456365895693,-0.10696589717736416,-0.001180688930748722,0.626047275620346,156047121.5827942,264820002.18509492,,0.011242726,SHORT
2024-12-31,UDR,,41.564720153808594,41.67961815058533,41.04767368950108,41.47854574309068,1674700.0,0.1680190937746204,-0.06262024311854705,-0.011788945343504983,0.08542714041886378,69608436.84158325,79629794.85990736,,0.011242726,SHORT
2024-12-31,BBY,,81.42240905761719,82.22903983846331,80.7865875629432,81.67863022701127,1962200.0,0.4380370519225874,-0.850545148869274,-0.0804634128090335,-0.028508584083257224,159767051.05285645,256944745.20086864,,0.011167134,SHORT
2024-12-31,CTRA,,24.67295455932617,24.83718153454943,24.46042206414899,24.49906500603462,4508100.0,0.31526546056317717,0.5261332531544056,-0.5143347392721148,-0.34608299411643034,111228146.4488983,138548309.37288073,,0.011074141,SHORT
2024-12-31,NTAP,,113.77323150634766,115.23361976638007,112.38145189000048,114.71415325308016,1378100.0,0.16696154090701992,-0.1623200679684549,-0.8278873601135046,0.5450608294009988,156790890.3388977,203434044.62484935,,0.011003513,SHORT
2024-12-31,AIG,,71.27510833740234,71.56881994912392,71.03034492617444,71.22615266732215,2063300.0,0.2567380003500137,0.13613030882358831,-0.48248241044647916,-0.16169296025133192,147061931.03256226,289422061.63601345,,0.010920856,SHORT
2024-12-31,CDNS,,300.4599914550781,303.0799865722656,299.760009765625,302.3900146484375,900600.0,0.688309047007179,1.0146235769757819,-0.6126165475276929,-0.1454342083137623,270594268.30444336,522637172.4888635,,0.010920856,SHORT
